ROA(C) before interest and depreciation before interest,ROA(A) before interest and % after tax,ROA(B) before interest and depreciation after tax,Operating Expense Rate,Research and development expense rate,Interest-bearing debt interest rate,Tax rate (A),Net Value Per Share (B),Net Value Per Share (A),Net Value Per Share (C),Persistent EPS in the Last Four Seasons,Per Share Net profit before tax (Yuan ¥),Total Asset Growth Rate,Debt ratio %,Net worth/Assets,Net profit before tax/Paid-in capital,Total Asset Turnover,Inventory Turnover Rate (times),Fixed Assets Turnover Frequency,Net Worth Turnover Rate (times),Allocation rate per person,Working Capital to Total Assets,Quick Assets/Total Assets,Current Assets/Total Assets,Cash/Total Assets,Cash/Current Liability,Current Liability to Assets,Operating Funds to Liability,Inventory/Current Liability,Current Liabilities/Liability,Long-term Liability to Current Assets,Current Asset Turnover Rate,Quick Asset Turnover Rate,Cash Turnover Rate,Current Liability to Liability,Cash Flow to Total Assets,CFO to Assets,Current Liability to Current Assets,Liability-Assets Flag,Net Income to Total Assets,Total assets to GNP price,Equity to Liability,Bankrupt?
0.521620436,0.575937636,0.566893303,2.842872872872873e-14,0.09869739478957916,1.3233636363636364e-13,0.229982792,0.179048502,0.179048502,0.179048502,0.228892881,0.185508775,0.6546546546546512,0.104181153,0.895818847,0.184435563,0.140929535,0.7647647647647647,3.172902902902903e-14,0.032741935,1.2536518286311392e-12,0.802903455,0.219741955,0.35883721,0.006449691,6.637844559585493e-14,0.05306934,0.360279779,1.3819465186680122e-12,0.473550947,1.6897367924528301e-12,0.9390000000000001,0.5819999999999957,0.0499,0.473550947,0.643462713,0.631567529,0.022905322,0,0.821700552,6.737466395112085e-13,0.036346483,0
0.521084191,0.567106411,0.563681139,0.9229229229229229,0.0,3.1215252525252524e-13,0.228464419,0.197716068,0.197716068,0.197716068,0.231445589,0.18739173,0.637637637637634,0.119841582,0.880158418,0.186388658,0.067466267,1.2413013013013013e-14,2.2717617617617618e-14,0.021935484,4.0103124346917447e-13,0.768643743,0.269331909,0.307324912,0.040063085,2.89980103626943e-13,0.075660088,0.340990056,3.2304248234106963e-13,0.592412071,9.89757966457023e-13,1.79805e-14,6.2348000000000626e-15,0.644,0.592412071,0.644052174,0.565893909,0.038104344,0,0.815616497,3.553592668024476e-13,0.031207414,0
0.507678058,0.572176188,0.559505327,2.5824324324324326e-14,0.3066132264529058,2.757848484848485e-13,0.108411783,0.289410476,0.289410476,0.289410476,0.248936371,0.20094901,0.6726726726726694,0.061946368,0.938053632,0.2,0.127436282,1.7213813813813814e-14,1.3501851851851852e-13,0.027580645,1.576309299895507e-13,0.814658583,0.409699544,0.447640811,0.019760065,1.6100269430051814e-13,0.067158485,0.344333734,4.0672684157416756e-13,0.996194369,0.0,1.36036e-14,2.9339000000000314e-15,0.17,0.996194369,0.645586854,0.572230275,0.023286415,0,0.819556827,3.963226069246476e-13,0.062270775,0
0.492126944,0.545518971,0.539215161,0.7087087087087087,0.0,4.131727272727273e-13,0.419171981,0.189878218,0.191015971,0.191015971,0.221707478,0.176545906,0.065365365365356,0.122048553,0.877951447,0.176133022,0.098950525,1.2872072072072072e-14,2.892712712712713e-14,0.027258065,5.14285684430512e-13,0.765933189,0.265651356,0.358633042,0.029627985,1.719960621761658e-13,0.094453243,0.349262999,5.472784056508577e-13,0.729557853,4.404629979035639e-13,1.41469e-14,7.531000000000082e-16,0.329,0.729557853,0.65587713,0.598802564,0.040865425,0,0.802741138,6.762546843177258e-13,0.0305911,0
0.48798323,0.560346707,0.53814444,0.9009009009009009,0.4438877755511022,1.868878787878788e-13,0.051219759,0.183557372,0.183557372,0.183557372,0.221423844,0.180085863,0.07947947947947026,0.147292681,0.852707319,0.179096599,0.206896552,0.955955955955956,1.3433703703703704e-13,0.051290323,5.57742946708464e-13,0.831120781,0.445502148,0.659811764,0.013779158,6.641886010362695e-14,0.113851174,0.334136024,1.0168301715438951e-12,0.73244639,6.526137316561845e-13,1.31002e-14,0.8979999999999989,0.07830000000000001,0.73244639,0.643134208,0.533512263,0.026884809,0,0.810718188,8.807215885947137e-13,0.024765771,0
0.52576415,0.587440035,0.576101504,1.1297397397397398e-14,0.8877755511022044,5.182333333333334e-13,0.131895941,0.228730353,0.228730353,0.228730353,0.25763449,0.243880395,2.303303303303338e-16,0.159355443,0.840644557,0.208604178,0.36131934,2.036966966966967e-14,3.279671671671672e-13,0.126935484,3.925277951933124e-13,0.856473598,0.727641624,0.921891323,0.12564849,4.161816580310881e-13,0.165901453,0.334746309,6.740824419778002e-13,0.993124357,0.0,1.1280600000000001e-14,0.917999999999999,0.449,0.993124357,0.681260261,0.534188578,0.028099993,0,0.823310008,3.564428716904313e-13,0.022617292,0
0.533466582,0.548844309,0.573960062,0.9019019019019019,0.3066132264529058,3.4043838383838383e-13,0.202145966,0.190510303,0.190510303,0.190510303,0.220478397,0.175642088,0.730730730730728,0.092330018,0.907669982,0.174413694,0.11994003,2.668138138138138e-14,1.4842242242242242e-14,0.027258065,7.220809822361546e-13,0.788257339,0.336310831,0.372888215,0.142312215,1.0558177202072539e-12,0.073803224,0.362961975,3.4049263370333e-13,0.746602778,5.849036687631028e-13,1.2434300000000001e-14,1.680700000000018e-15,1.3553900000000001e-14,0.746602778,0.645456718,0.632402136,0.030701368,0,0.80450055,6.298541751527559e-13,0.041342114,0
0.596109784,0.648822503,0.630922426,0.7977977977977978,0.0156312625250501,0.0,0.210952526,0.194934895,0.194934895,0.194934895,0.253569065,0.209836559,0.9619619619619615,0.076578892,0.923421108,0.20887565,0.173913043,1.3694494494494495e-14,2.4391181181181184e-13,0.033225806,2.761219435736677e-13,0.865436172,0.577479565,0.672144867,0.051913655,3.5920652849740935e-13,0.079167845,0.368477722,7.448480322906155e-13,0.960538441,0.0,1.75953e-14,5.529700000000057e-15,0.379,0.960538441,0.648776933,0.635412245,0.018292835,0,0.855436619,2.0671863543788402e-13,0.050223207,0
0.516940477,0.573320977,0.565394293,2.8486586586586584e-14,1.655320641282565e-14,0.0,0.127644498,0.175761662,0.175761662,0.175761662,0.225772903,0.180010545,0.637637637637634,0.05553708,0.94446292,0.179036272,0.178410795,1.5932332332332333e-14,6.625985985985986e-14,0.032580645,4.771312434691745e-13,0.928533434,0.76868302,0.813527304,0.667849319,7.034428290155441e-12,0.05184298,0.384009652,7.352960645812311e-13,0.850585061,0.0,1.77282e-14,7.278100000000072e-15,4.0627700000000003e-14,0.850585061,0.726762105,0.646273758,0.009807839,0,0.821046301,3.408299389002072e-14,0.069394435,0
0.5486277,0.584550807,0.599389689,0.8938938938938938,0.03917835671342685,4.636828282828283e-13,0.168033202,0.199780877,0.199780877,0.199780877,0.241940059,0.193191233,0.7557557557557533,0.115427639,0.884572361,0.191674836,0.146926537,2.5227727727727728e-14,1.8476976976976977e-14,0.03516129,7.616199582027168e-13,0.794715767,0.368189759,0.413590457,0.081066756,5.616818652849741e-13,0.079060635,0.356083028,3.817258324924319e-13,0.643055417,8.398252620545074e-13,1.1287400000000001e-14,4.895000000000061e-16,0.64,0.643055417,0.663461551,0.622704217,0.029683308,0,0.82400973,1.0695483706721087e-12,0.03252043,0
0.466777166,0.520769734,0.527330157,1.8717117117117117e-14,0.48997995991983967,8.596818181818183e-13,0.0,0.166743921,0.166743921,0.166743921,0.201285809,0.156134669,0.5685685685685642,0.182029809,0.817970191,0.155998793,0.106446777,0.35535535535535534,1.1434534534534534e-14,0.04,1.5191852664576804e-12,0.745111551,0.124840242,0.440521111,0.019780414,7.600756476683939e-14,0.142940073,0.344111429,1.1164173562058526e-12,0.74791534,1.1534681341719077e-12,1.53203e-14,0.401999999999994,0.193,0.74791534,0.649196654,0.584875297,0.05051322,0,0.779436068,2.750385947046871e-13,0.019329358,0
0.470920879,0.535597471,0.52267252,1.7629029029029028e-14,0.45390781563126253,1.5153030303030305e-13,0.295981375,0.18486368,0.18486368,0.18486368,0.216791151,0.171650222,0.7397397397397371,0.146083381,0.853916619,0.17064324,0.106446777,0.3633633633633634,4.354214214214214e-14,0.030806452,6.590118077324974e-13,0.840252181,0.362216435,0.725543187,0.072902905,3.2328497409326425e-13,0.123797303,0.334728521,1.5196672048435924e-12,0.804047197,3.747412997903564e-13,2.90426e-14,4.486900000000045e-15,0.789,0.804047197,0.664700963,0.53655929,0.026598378,0,0.797761245,6.536123217922673e-13,0.024996946,0
0.439818652,0.482882686,0.483965951,1.6297897897897898e-14,0.782565130260521,2.4143838383838385e-13,0.0,0.161602967,0.161602967,0.161602967,0.200529451,0.158318897,0.6676676676676643,0.145478731,0.854521269,0.157333534,0.139430285,0.9429429429429429,2.0445845845845848e-14,0.035806452,6.407076280041798e-13,0.795298672,0.397748418,0.545091279,0.05774106,2.668111917098446e-13,0.118785114,0.334127121,6.862315842583249e-13,0.774181734,6.64646750524109e-13,1.52704e-14,1.3776000000000135e-15,0.0455,0.774181734,0.641604606,0.533839641,0.03395107,0,0.767050789,1.935672097759694e-13,0.025117407,0
0.515087993,0.573920628,0.562824562,0.6586586586586587,0.35070140280561124,5.414686868686869e-13,0.102844417,0.186717795,0.186717795,0.186717795,0.238347357,0.194321006,0.731731731731729,0.193669317,0.806330683,0.193364,0.448275862,2.452012012012012e-14,1.952960960960961e-13,0.157580645,6.162584117032392e-13,0.773294385,0.530939454,0.697484008,0.243437731,7.034066321243523e-13,0.190246584,0.353130895,4.939660948536831e-13,0.940279281,1.0793836477987421e-13,0.054,0.4329999999999943,0.62,0.940279281,0.7049292,0.64231129,0.042627134,0,0.818003803,2.5778034623218185e-13,0.017933955,0
0.480085799,0.555985608,0.525135179,0.7237237237237237,0.0,2.2931616161616164e-13,0.254580423,0.231342969,0.231342969,0.231342969,0.222558381,0.191986141,0.05415415415414468,0.132962481,0.867037519,0.191064022,0.283358321,1.1399399399399399e-14,1.6636896896896897e-13,0.067903226,7.623816091954023e-13,0.801726288,0.306148095,0.613786705,0.020468712,8.471751295336789e-14,0.13267251,0.342654557,1.2008882946518668e-12,0.946585443,0.0,0.7020000000000001,0.3349999999999933,0.07300000000000001,0.946585443,0.646453617,0.573227645,0.033708143,0,0.811198345,5.865837067209835e-13,0.027804579,0
0.496270658,0.557402966,0.542695005,0.7447447447447447,0.0,1.3748848484848485e-12,0.270877619,0.188698327,0.188698327,0.188698327,0.224354732,0.181065,0.6906906906906876,0.107476494,0.892523506,0.180114622,0.20089955,1.0462162162162163e-14,1.0563703703703702e-13,0.042741935,5.412507836990596e-13,0.882517144,0.688630172,0.847868588,0.126346606,6.08358860103627e-13,0.11397554,0.352314715,8.201462159434915e-13,0.999926661,0.0,1.68319e-14,4.00600000000004e-15,0.7030000000000001,0.999926661,0.673132595,0.605592162,0.020927157,0,0.810496339,2.2292820773930983e-13,0.035141994,0
0.529225369,0.59670737,0.579581348,1.5221421421421423e-14,0.4188376753507014,5.141929292929293e-13,0.123190606,0.206143862,0.206143862,0.206143862,0.247801834,0.200421782,0.7067067067067038,0.11884391,0.88115609,0.199487218,0.103448276,2.209099099099099e-14,9.745875875875876e-14,0.027903226,3.6004775339602926e-13,0.791022535,0.352723448,0.375947468,0.05657525,4.323078756476684e-13,0.071642578,0.36287798,2.6308203834510595e-13,0.564935476,1.4184558700209645e-12,1.44703e-14,4.0989000000000414e-15,0.613,0.564935476,0.644103939,0.650696645,0.02955905,0,0.831138347,5.265186354378872e-13,0.031494569,0
0.513040511,0.543392935,0.556400236,0.2862862862862863,0.0,5.950090909090909e-13,0.0,0.194176394,0.194176394,0.194176394,0.215372979,0.17172554,0.6906906906906876,0.149076397,0.850923603,0.17064324,0.181409295,0.001911911911911912,1.984004004004004e-14,0.049516129,4.0840537095088825e-12,0.776140258,0.370275595,0.35473366,0.10347987,6.929937823834197e-13,0.081812986,0.342672666,0.0,0.516298822,2.0762458071278825e-12,0.7080000000000001,0.8019999999999979,0.637,0.516298822,0.624707433,0.574335503,0.03576832,0,0.798128975,2.413682993890045e-12,0.024425436,0
0.491346951,0.53908635,0.54778093,1.0579779779779781e-14,0.11923847695390781,6.394575757575758e-13,0.0,0.199190932,0.199190932,0.199190932,0.214427531,0.170143858,0.5825825825825783,0.096502101,0.903497899,0.16915014,0.076461769,2.6700500500500498e-14,0.5985985985985987,0.021612903,2.193754231974922e-12,0.763263121,0.213669797,0.232053015,0.034132129,3.185031088082902e-13,0.058579592,0.350706505,2.310697275479314e-13,0.565091708,1.99853322851153e-12,1.10581e-14,6.827000000000077e-16,0.466,0.565091708,0.651717762,0.596458464,0.038866959,0,0.797105943,1.4542128309572453e-13,0.039447205,0
0.599132258,0.638246838,0.637239681,1.6946146146146147e-14,0.5581162324649298,3.3740707070707075e-13,0.167020954,0.191563777,0.191563777,0.191563777,0.251299991,0.20855615,0.7717717717717695,0.081597485,0.918402515,0.204192746,0.101949025,0.8108108108108109,0.8408408408408409,0.025645161,7.762369905956113e-13,0.82801631,0.323802066,0.399552334,0.190048613,2.763773160621762e-12,0.037417618,0.375777243,1.1762459132189706e-12,0.421351866,1.3295990566037736e-12,1.62877e-14,3.568100000000037e-15,2.15857e-14,0.421351866,0.68496815,0.659529917,0.014476604,0,0.852854063,7.035458248472576e-14,0.047043691,0
0.583483645,0.624781945,0.620536431,0.984984984984985,0.3657314629258517,1.3637777777777779e-13,0.189290414,0.189498968,0.189498968,0.189498968,0.254230878,0.211041651,4.357357357357416e-16,0.146778728,0.853221272,0.208762537,0.217391304,2.853663663663664e-14,2.392922922922923e-14,0.052419355,1.5630048066875653e-12,0.773310015,0.423031491,0.469970703,0.034594411,1.577582383419689e-13,0.120370003,0.350301505,2.670959636730575e-13,0.777819089,7.738857442348008e-13,0.9500000000000001,0.8989999999999989,0.20700000000000002,0.777819089,0.632615328,0.610445633,0.039872438,0,0.841076128,8.101700610998045e-14,0.024864262,0
0.522790426,0.588857392,0.580973286,2.761851851851852e-14,2.6335470941883768e-14,1.0304040404040404e-13,0.0,0.187476297,0.187476297,0.187476297,0.228892881,0.182345409,6.356356356356627e-17,0.046346404,0.953653596,0.180951663,0.137931034,1.1762762762762763e-14,3.687827827827828e-14,0.027096774,1.1603034482758622e-12,0.87995567,0.558192415,0.62142165,0.446683828,5.1505954404145076e-12,0.04731553,0.386393906,9.046422805247225e-13,0.919085154,3.79398322851153e-14,2.09554e-14,9.305900000000092e-15,4.1429900000000005e-14,0.919085154,0.744960811,0.637536158,0.011756251,0,0.824716819,1.2369490835030677e-13,0.082768503,0
0.513381758,0.573648059,0.55838107,0.6316316316316316,0.0,2.8184646464646466e-13,0.244053042,0.18777127,0.18777127,0.18777127,0.238725537,0.195601416,0.9189189189189181,0.189255374,0.810744626,0.194668577,0.350824588,2.5610310310310313e-14,1.9090400400400402e-13,0.103548387,5.295225705329154e-13,0.827446279,0.635606022,0.757502799,0.160933109,5.974546113989637e-13,0.147967085,0.354847765,4.993607467204844e-13,0.745159502,6.978163522012578e-13,0.895,0.07859999999999077,0.057100000000000005,0.745159502,0.679546799,0.651031422,0.030487195,0,0.816062538,2.252798370672121e-13,0.0184429,0
0.564373812,0.624454863,0.613576744,0.6266266266266266,0.24849699398797595,9.00089898989899e-13,0.12977022,0.20829295,0.20829295,0.20829295,0.273139832,0.223544475,0.7677677677677655,0.14995314,0.85004686,0.222667974,0.448275862,3.209419419419419e-14,1.959019019019019e-13,0.113870968,5.445019853709509e-13,0.810088752,0.575674977,0.701680858,0.084510139,3.0891357512953367e-13,0.15028585,0.349689467,4.969539858728557e-13,0.954010672,3.736813417190775e-14,0.556,0.4869999999999948,0.219,0.954010672,0.607147825,0.608442268,0.033431259,0,0.845388475,6.121041751527558e-13,0.024260856,0
0.470579632,0.538813781,0.522726056,0.24624624624624625,0.0,4.818666666666667e-13,0.0,0.16842948,0.16842948,0.16842948,0.214238442,0.170143858,0.7157157157157128,0.220425069,0.779574931,0.169195385,0.193403298,5.655685685685686e-14,7.246926926926927e-14,0.086129032,1.4440148380355277e-12,0.786894269,0.86676957,0.861394822,0.340550245,8.311277720207255e-13,0.225329643,0.333783627,6.850988900100909e-14,0.98155492,0.0,1.8146500000000002e-14,8.874000000000089e-15,2.00005e-14,0.98155492,0.714947395,0.516073326,0.04093077,0,0.795701261,1.8107352342159045e-13,0.015277146,0
0.437429922,0.501798953,0.489480165,2.203923923923924e-14,0.2785571142284569,7.818959595959596e-13,0.0,0.168176647,0.168176647,0.168176647,0.200529451,0.158243579,0.05395395395394448,0.146506636,0.853493364,0.157288289,0.104947526,0.35235235235235235,1.7492592592592593e-14,0.031451613,1.9930443051201674e-12,0.781755138,0.321574853,0.604457942,0.013353199,4.819937823834197e-14,0.152197308,0.336270849,9.68531584258325e-13,0.988807674,0.9465408805031447,2.1087100000000003e-14,1.2196000000000137e-15,0.128,0.988807674,0.641248084,0.543800016,0.039290509,0,0.77301737,1.5844694501018492e-13,0.024916975,0
0.50397309,0.564544265,0.55104663,1.3056856856856857e-14,0.4749498997995992,1.9395858585858587e-13,0.222289705,0.193460031,0.193460031,0.193460031,0.232863761,0.18867214,0.6606606606606572,0.145811289,0.854188711,0.185845713,0.109445277,0.3963963963963964,2.3853553553553553e-14,0.033225806,1.298984117032393e-12,0.788661381,0.206029913,0.510192811,0.01776536,8.440829015544042e-14,0.1155103,0.341123739,1.3455508577194754e-12,0.750809907,3.9309465408805033e-13,1.8452700000000003e-14,0.7289999999999972,0.17800000000000002,0.750809907,0.58751881,0.566812014,0.035258216,0,0.815436676,1.3559117107943112e-12,0.02505358,0
0.489738215,0.554731792,0.541142459,1.8022622622622625e-14,0.3456913827655311,1.0788959595959596e-12,0.221075008,0.180734061,0.180734061,0.180734061,0.224071098,0.179558635,0.7667667667667644,0.210055325,0.789944675,0.178598899,0.170914543,0.8018018018018018,4.142182182182182e-14,0.070322581,5.696918495297806e-13,0.770222423,0.541011593,0.710014321,0.125587286,3.4951886010362693e-13,0.197537988,0.346924728,4.830359233097881e-13,0.90096432,1.397958071278826e-13,1.72481e-14,3.4171000000000357e-15,0.852,0.90096432,0.673349426,0.606903378,0.043489505,0,0.803031177,2.1236517311609179e-13,0.016227135,0
0.683274021,0.76166594,0.750414904,1.3647147147147146e-14,1.2725350701402807e-14,0.0,0.029456423,0.264674898,0.264674898,0.264674898,0.354353787,0.286133916,0.9599599599599595,0.054237083,0.945762917,0.28474474,0.217391304,1.118898898898899e-14,1.5114814814814815e-13,0.038225806,4.5416311389759665e-13,0.91978464,0.685461369,0.794694512,0.193834704,1.895796373056995e-12,0.055868371,0.425382887,1.2219713420787083e-12,0.938340255,0.0,1.6441900000000002e-14,4.588800000000045e-15,1.1261900000000001e-14,0.938340255,0.667235193,0.720739155,0.010841587,0,0.912361949,4.4678553971487217e-13,0.071058118,0
0.478379564,0.531726995,0.52037047,3.749219219219219e-14,0.0,1.4748989898989898e-13,0.935519789,0.179427753,0.179427753,0.179427753,0.214427531,0.172328086,0.6276276276276239,0.067146355,0.932853645,0.171367167,0.136431784,0.4594594594594595,2.52695995995996e-13,0.027903226,6.467638453500523e-14,0.908454067,0.57846436,0.798515262,0.162299244,1.2737055958549223e-12,0.06974402,0.35385142,1.7359564076690212e-12,0.958494671,1.3763102725366876e-14,2.29845e-14,6.894800000000069e-15,1.28045e-14,0.958494671,0.584265273,0.594248028,0.01352033,0,0.796407117,4.87684317718946e-14,0.057424847,0
0.512553015,0.570322721,0.56068312,1.044084084084084e-14,0.187374749498998,9.46559595959596e-13,0.229375443,0.183852345,0.183852345,0.183852345,0.226529262,0.182270091,0.92092092092092,0.131420625,0.868579375,0.181283463,0.179910045,2.203363363363363e-14,3.294064064064064e-14,0.040967742,1.0710149425287356e-12,0.76473867,0.366932801,0.424439674,0.082185574,3.8885015544041454e-13,0.115998636,0.340572823,3.1229989909182646e-13,0.835549901,4.208269392033543e-13,1.00001e-14,0.9049999999999989,0.0569,0.835549901,0.643886873,0.564240206,0.042505281,0,0.812019944,6.382934826883975e-13,0.028170115,0
0.311314776,0.279655473,0.360886557,5.3442842842842843e-14,0.0,4.131727272727273e-13,0.0,0.126079811,0.126079811,0.126079811,0.143708046,0.089402727,0.01801801801800819,0.293708619,0.706291381,0.088296509,0.086956522,0.5905905905905906,1.0374374374374375e-14,0.047580645,9.458640543364682e-13,0.677863247,0.176933443,0.249245347,0.02347838,8.082870466321244e-14,0.159598596,0.346622232,2.4852643794147324e-13,0.517081987,4.984731341719077e-12,0.591,0.43899999999999434,0.17700000000000002,0.517081987,0.626090111,0.620600446,0.098747069,0,0.54232561,3.6050305498982035e-14,0.010437305,1
